id_zone;INSEE_C;LIBGEO;EPCI;DEP;REG;loypredm2;lwr.IPm2;upr.IPm2;TYPPRED;nbobs_com;nbobs_mail;R2_adj,,,,
100;21506;Premeaux-Prissey;200070894;21;27;13,9614601;11,55389611;16,87070459;maille;14;572;0,702661301
100;21480;Pernand-Vergelesses;200006682;21;27;13,9614601;11,55389611;16,87070459;maille;22;572;0,702661301
100;21534;Ruffey-lès-Beaune;200006682;21;27;13,9614601;11,55389611;16,87070459;maille;4;572;0,702661301
100;21182;Collonges-lès-Bévy;200070894;21;27;13,9614601;11,55389611;16,87070459;maille;1;572;0,702661301
100;21625;Ternant;200070894;21;27;13,9614601;11,55389611;16,87070459;maille;0;572;0,702661301
100;21368;Magny-lès-Villers;200070894;21;27;13,9614601;11,55389611;16,87070459;maille;1;572;0,702661301
100;21169;Chevannes;200070894;21;27;13,9614601;11,55389611;16,87070459;maille;0;572;0,702661301
100;21173;Chorey-les-Beaune;200006682;21;27;13,9614601;11,55389611;16,87070459;maille;0;572;0,702661301
100;21295;Gevrey-Chambertin;200070894;21;27;13,84190327;11,44712144;16,73768267;commune;136;572;0,702661301
100;21289;Fussey;200070894;21;27;13,9614601;11,55389611;16,87070459;maille;0;572;0,702661301
100;21194;Corgoloin;200070894;21;27;13,9614601;11,55389611;16,87070459;maille;8;572;0,702661301
100;21688;Villars-Fontaine;200070894;21;27;13,9614601;11,55389611;16,87070459;maille;0;572;0,702661301
100;21411;Meursanges;200006682;21;27;13,9614601;11,55389611;16,87070459;maille;6;572;0,702661301
100;21684;Vignoles;200006682;21;27;13,9614601;11,55389611;16,87070459;maille;1;572;0,702661301
100;21246;Épernay-sous-Gevrey;200070894;21;27;13,9614601;11,55389611;16,87070459;maille;1;572;0,702661301
100;21228;Détain-et-Bruant;200070894;21;27;13,9614601;11,55389611;16,87070459;maille;0;572;0,702661301
100;21347;Levernois;200006682;21;27;13,9614601;11,55389611;16,87070459;maille;1;572;0,702661301
100;21219;Curtil-Vergy;200070894;21;27;13,9614601;11,55389611;16,87070459;maille;0;572;0,702661301
100;21185;Combertault;200006682;21;27;13,9614601;11,55389611;16,87070459;maille;0;572;0,702661301
100;21578;Saint-Victor-sur-Ouche;200039055;21;27;13,9614601;11,55389611;16,87070459;maille;0;572;0,702661301
100;21113;Broindon;200070894;21;27;13,9614601;11,55389611;16,87070459;maille;1;572;0,702661301
100;21162;Chaux;200070894;21;27;13,9614601;11,55389611;16,87070459;maille;0;572;0,702661301
100;21558;Sainte-Marie-la-Blanche;200006682;21;27;13,9614601;11,55389611;16,87070459;maille;6;572;0,702661301
100;21553;Saint-Jean-de-Bœuf;200039055;21;27;13,9614601;11,55389611;16,87070459;maille;0;572;0,702661301
100;21193;Corgengoux;200006682;21;27;13,9614601;11,55389611;16,87070459;maille;0;572;0,702661301
100;21294;Gerland;200070894;21;27;13,9614601;11,55389611;16,87070459;maille;0;572;0,702661301
100;21464;Nuits-Saint-Georges;200070894;21;27;13,80672265;11,42887655;16,67929384;commune;338;572;0,702661301
100;21606;Ladoix-Serrigny;200006682;21;27;13,9614601;11,55389611;16,87070459;maille;24;572;0,702661301
100;21017;Arcenant;200070894;21;27;13,9614601;11,55389611;16,87070459;maille;3;572;0,702661301
100;21596;Savouges;200070894;21;27;13,9614601;11,55389611;16,87070459;maille;0;572;0,702661301
100;21010;Aloxe-Corton;200006682;21;27;13,9614601;11,55389611;16,87070459;maille;1;572;0,702661301
100;21517;Quincey;200070894;21;27;13,9614601;11,55389611;16,87070459;maille;2;572;0,702661301
100;21597;Segrois;200070894;21;27;13,9614601;11,55389611;16,87070459;maille;0;572;0,702661301
100;21565;Saint-Philibert;200070894;21;27;13,9614601;11,55389611;16,87070459;maille;1;572;0,702661301
100;21691;Villebichot;200070894;21;27;13,9614601;11,55389611;16,87070459;maille;0;572;0,702661301
1000;91461;Ollainville;200057859;91;11;18,28105513;15,52671483;21,52399786;maille;92;495;0,775708408
1000;91339;Linas;200056232;91;11;18,67534628;15,87450818;21,97035366;commune;403;495;0,775708408
1001;57428;Macheren;200067502;57;44;10,02094221;7,935398761;12,6545982;maille;20;618;0,488931008
1001;57684;Vahl-Ebersing;200067502;57;44;10,02094221;7,935398761;12,6545982;maille;7;618;0,488931008
1001;57536;Petit-Tenquin;200067502;57;44;10,02094221;7,935398761;12,6545982;maille;0;618;0,488931008
1001;57337;Hoste;245700398;57;44;10,02094221;7,935398761;12,6545982;maille;12;618;0,488931008
1001;57240;Freyming-Merlebach;245700398;57;44;10,75546692;8,510412372;13,59276891;commune;385;618;0,488931008
1001;57373;Lachambre;200067502;57;44;10,02094221;7,935398761;12,6545982;maille;15;618;0,488931008
1001;57198;Erstroff;200067502;57;44;10,02094221;7,935398761;12,6545982;maille;0;618;0,488931008
1001;57052;Barst;245700398;57;44;10,02094221;7,935398761;12,6545982;maille;0;618;0,488931008
1001;57394;Léning;245701206;57;44;10,02094221;7,935398761;12,6545982;maille;1;618;0,488931008
1001;57384;Laning;200067502;57;44;10,02094221;7,935398761;12,6545982;maille;5;618;0,488931008
1001;57178;Diffembach-lès-Hellimer;200067502;57;44;10,02094221;7,935398761;12,6545982;maille;2;618;0,488931008
1001;57239;Freybouse;200067502;57;44;10,02094221;7,935398761;12,6545982;maille;1;618;0,488931008
1001;57015;Altviller;200067502;57;44;10,02094221;7,935398761;12,6545982;maille;1;618;0,488931008
1001;57497;Nelling;200070746;57;44;10,02094221;7,935398761;12,6545982;maille;1;618;0,488931008
1001;57690;Valmont;200067502;57;44;10,02094221;7,935398761;12,6545982;maille;39;618;0,488931008
1001;57061;Béning-lès-Saint-Avold;245700398;57;44;10,02094221;7,935398761;12,6545982;maille;18;618;0,488931008
1001;57398;Leyviller;200067502;57;44;10,02094221;7,935398761;12,6545982;maille;14;618;0,488931008
1001;57311;Hellimer;200067502;57;44;10,02094221;7,935398761;12,6545982;maille;8;618;0,488931008
1001;57644;Seingbouse;245700398;57;44;10,02094221;7,935398761;12,6545982;maille;19;618;0,488931008
1001;57573;Réning;245701206;57;44;10,02094221;7,935398761;12,6545982;maille;0;618;0,488931008
1001;57258;Gréning;200067502;57;44;10,02094221;7,935398761;12,6545982;maille;0;618;0,488931008
1001;57325;Hilsprich;200070746;57;44;10,02094221;7,935398761;12,6545982;maille;0;618;0,488931008
1001;57332;Hombourg-Haut;245700398;57;44;10,02094221;7,935398761;12,6545982;maille;70;618;0,488931008
1002;78321;Jouars-Pontchartrain;247800618;78;11;18,32670761;15,70536053;21,38557794;commune;131;558;0,773800372
1002;78442;Neauphle-le-Château;247800618;78;11;18,82947789;16,13781799;21,97008528;commune;418;558;0,773800372
1002;78683;Villiers-Saint-Frédéric;247800618;78;11;18,54080104;15,8895843;21,63437989;maille;9;558;0,773800372
1003;16056;Bourg-Charente;200070514;16;75;11,20462832;9,004331627;13,94258909;maille;1;480;0,744826838
1003;16058;Boutiers-Saint-Trojan;200070514;16;75;11,20462832;9,004331627;13,94258909;maille;4;480;0,744826838
1003;16348;Saint-Saturnin;200071827;16;75;11,20462832;9,004331627;13,94258909;maille;1;480;0,744826838
1003;16150;Gensac-la-Pallue;200070514;16;75;11,20462832;9,004331627;13,94258909;maille;2;480;0,744826838
1003;16304;Saint-Brice;200070514;16;75;11,20462832;9,004331627;13,94258909;maille;7;480;0,744826838
1003;17304;Rouffiac;200036473;17;75;11,20462832;9,004331627;13,94258909;maille;5;480;0,744826838
1003;16089;Châteaubernard;200070514;16;75;11,20462832;9,004331627;13,94258909;maille;28;480;0,744826838
1003;17179;Les Gonds;200036473;17;75;11,20462832;9,004331627;13,94258909;maille;23;480;0,744826838
1003;17056;Bougneau;200041523;17;75;11,20462832;9,004331627;13,94258909;maille;1;480;0,744826838
1003;17141;Dompierre-sur-Charente;200036473;17;75;11,20462832;9,004331627;13,94258909;maille;15;480;0,744826838
1003;17145;Échebrune;200041523;17;75;11,20462832;9,004331627;13,94258909;maille;1;480;0,744826838
1003;17147;Écoyeux;200036473;17;75;11,20462832;9,004331627;13,94258909;maille;10;480;0,744826838
1003;17086;Chaniers;200036473;17;75;11,20462832;9,004331627;13,94258909;maille;10;480;0,744826838
1003;17381;Saint-Pardoult;200041689;17;75;11,20462832;9,004331627;13,94258909;maille;1;480;0,744826838
1003;17288;Poursay-Garnaud;200041689;17;75;11,20462832;9,004331627;13,94258909;maille;1;480;0,744826838
1003;16077;Champmillon;200070514;16;75;11,20462832;9,004331627;13,94258909;maille;0;480;0,744826838
1003;16152;Gimeux;200070514;16;75;11,20462832;9,004331627;13,94258909;maille;0;480;0,744826838
1003;17025;Aumagne;200041689;17;75;11,20462832;9,004331627;13,94258909;maille;0;480;0,744826838
1003;17313;Saint-Bris-des-Bois;200036473;17;75;11,20462832;9,004331627;13,94258909;maille;3;480;0,744826838
1003;17273;Pérignac;200041523;17;75;11,20462832;9,004331627;13,94258909;maille;3;480;0,744826838
1003;17070;Brizambourg;200041689;17;75;11,20462832;9,004331627;13,94258909;maille;6;480;0,744826838
1003;17126;Courcerac;200041689;17;75;11,20462832;9,004331627;13,94258909;maille;0;480;0,744826838
1003;17027;Avy;200041523;17;75;11,20462832;9,004331627;13,94258909;maille;1;480;0,744826838
1003;17164;Fontcouverte;200036473;17;75;11,20462832;9,004331627;13,94258909;maille;9;480;0,744826838
1003;17209;Lonzac;200041523;17;75;11,20462832;9,004331627;13,94258909;maille;0;480;0,744826838
1003;17089;La Chapelle-des-Pots;200036473;17;75;11,20462832;9,004331627;13,94258909;maille;5;480;0,744826838
1003;16216;Mérignac;200070514;16;75;11,20462832;9,004331627;13,94258909;maille;2;480;0,744826838
1003;16153;Mainxe-Gondeville;200070514;16;75;11,20462832;9,004331627;13,94258909;maille;5;480;0,744826838
1003;17150;Les Églises-d'Argenteuil;200041689;17;75;11,20462832;9,004331627;13,94258909;maille;3;480;0,744826838
1003;17314;Saint-Césaire;200036473;17;75;11,20462832;9,004331627;13,94258909;maille;0;480;0,744826838
1003;17242;Montils;200036473;17;75;11,20462832;9,004331627;13,94258909;maille;2;480;0,744826838
1003;17048;Blanzac-lès-Matha;200041689;17;75;11,20462832;9,004331627;13,94258909;maille;0;480;0,744826838
1003;16243;Nercillac;200070514;16;75;11,20462832;9,004331627;13,94258909;maille;2;480;0,744826838
1003;17331;Saint-Genis-de-Saintonge;200041523;17;75;11,20462832;9,004331627;13,94258909;maille;23;480;0,744826838
1003;17073;Bussac-sur-Charente;200036473;17;75;11,20462832;9,004331627;13,94258909;maille;1;480;0,744826838
1003;16032;Bassac;200070514;16;75;11,20462832;9,004331627;13,94258909;maille;4;480;0,744826838
1003;17462;Vénérand;200036473;17;75;11,20462832;9,004331627;13,94258909;maille;1;480;0,744826838
1003;16370;Sireuil;200071827;16;75;11,20462832;9,004331627;13,94258909;maille;31;480;0,744826838
1003;17446;Thors;200041689;17;75;11,20462832;9,004331627;13,94258909;maille;1;480;0,744826838
1003;17426;Le Seure;200036473;17;75;11,20462832;9,004331627;13,94258909;maille;0;480;0,744826838
1003;17395;Saint-Sauvant;200036473;17;75;11,20462832;9,004331627;13,94258909;maille;0;480;0,744826838
1003;17290;Prignac;200041689;17;75;11,20462832;9,004331627;13,94258909;maille;0;480;0,744826838
1003;17047;Biron;200041523;17;75;11,20462832;9,004331627;13,94258909;maille;0;480;0,744826838
1003;16187;Linars;200071827;16;75;11,20462832;9,004331627;13,94258909;maille;4;480;0,744826838
1003;16167;Jarnac;200070514;16;75;10,51973358;8,444339503;13,10520434;commune;230;480;0,744826838
1003;16234;Moulidars;200070514;16;75;11,20462832;9,004331627;13,94258909;maille;0;480;0,744826838
1003;17076;Celles;200041523;17;75;11,20462832;9,004331627;13,94258909;maille;0;480;0,744826838
1003;17159;Fléac-sur-Seugne;200041523;17;75;11,20462832;9,004331627;13,94258909;maille;1;480;0,744826838
1003;17400;Saint-Sever-de-Saintonge;200036473;17;75;11,20462832;9,004331627;13,94258909;maille;0;480;0,744826838
1003;17239;Mons;200041689;17;75;11,20462832;9,004331627;13,94258909;maille;0;480;0,744826838
1003;16163;Hiersac;200070514;16;75;11,20462832;9,004331627;13,94258909;maille;20;480;0,744826838
1003;17100;Chérac;200036473;17;75;11,20462832;9,004331627;13,94258909;maille;2;480;0,744826838
1003;17072;Burie;200036473;17;75;11,20462832;9,004331627;13,94258909;maille;9;480;0,744826838
1003;17128;Courcoury;200036473;17;75;11,20462832;9,004331627;13,94258909;maille;1;480;0,744826838
1003;17459;Varaize;200041689;17;75;11,20462832;9,004331627;13,94258909;maille;1;480;0,744826838
1003;17250;Mosnac;200041523;17;75;11,20462832;9,004331627;13,94258909;maille;0;480;0,744826838
1003;16174;Julienne;200070514;16;75;11,20462832;9,004331627;13,94258909;maille;0;480;0,744826838
1003;16387;Triac-Lautrait;200070514;16;75;11,20462832;9,004331627;13,94258909;maille;0;480;0,744826838
1003;16355;Saint-Sulpice-de-Cognac;200070514;16;75;11,20462832;9,004331627;13,94258909;maille;0;480;0,744826838
1004;13214;Marseille 14e ;200054807;13;93;15,4653636;12,76041972;18,74369938;commune;1851;1851;0,759289093
1005;44082;Ligné;244400552;44;52;13,20615061;11,33484175;15,38640043;maille;33;947;0,817884703
1005;44179;Saint-Mars-du-Désert;244400503;44;52;13,20615061;11,33484175;15,38640043;maille;32;947;0,817884703
1005;44122;Petit-Mars;244400503;44;52;13,20615061;11,33484175;15,38640043;maille;10;947;0,817884703
1005;44026;Carquefou;244400404;44;52;15,08763413;12,95250112;17,57472952;commune;872;947;0,817884703
1006;07337;Vernosc-lès-Annonay;200072015;07;84;10,65723716;8,260548561;13,74929317;maille;12;558;0,577327697
1006;07051;Champagne;200040491;07;84;10,65723716;8,260548561;13,74929317;maille;2;558;0,577327697
1006;07041;Boulieu-lès-Annonay;200072015;07;84;10,65723716;8,260548561;13,74929317;maille;67;558;0,577327697
1006;42023;Bourg-Argental;244200622;42;84;8,650461314;6,712764702;11,14749053;commune;146;558;0,577327697
1006;07312;Sécheras;200073096;07;84;10,65723716;8,260548561;13,74929317;maille;13;558;0,577327697
1006;26061;Bren;200073096;26;84;10,65723716;8,260548561;13,74929317;maille;14;558;0,577327697
1006;26247;Ponsas;200040491;26;84;10,65723716;8,260548561;13,74929317;maille;25;558;0,577327697
1006;07308;Sarras;200040491;07;84;10,32917158;8,024940203;13,29502561;commune;124;558;0,577327697
1006;07227;Saint-Cyr;200072015;07;84;10,65723716;8,260548561;13,74929317;maille;32;558;0,577327697
1006;07140;Lemps;200073096;07;84;10,65723716;8,260548561;13,74929317;maille;2;558;0,577327697
1006;26119;Érôme;200073096;26;84;10,65723716;8,260548561;13,74929317;maille;13;558;0,577327697
1006;07197;Roiffieux;200072015;07;84;10,65723716;8,260548561;13,74929317;maille;27;558;0,577327697
1006;26295;Saint-Barthélemy-de-Vals;200040491;26;84;10,65723716;8,260548561;13,74929317;maille;9;558;0,577327697
1006;07321;Thorrenc;200072015;07;84;10,65723716;8,260548561;13,74929317;maille;1;558;0,577327697
1006;07169;Ozon;200040491;07;84;10,65723716;8,260548561;13,74929317;maille;0;558;0,577327697
1006;07228;Saint-Désirat;200072015;07;84;10,65723716;8,260548561;13,74929317;maille;8;558;0,577327697
1006;07265;Saint-Marcel-lès-Annonay;200072015;07;84;10,65723716;8,260548561;13,74929317;maille;10;558;0,577327697
1006;07317;Talencieux;200072015;07;84;10,65723716;8,260548561;13,74929317;maille;2;558;0,577327697
1006;07292;Saint-Romain-d'Ay;240700716;07;84;10,65723716;8,260548561;13,74929317;maille;8;558;0,577327697
1006;07013;Ardoix;200072015;07;84;10,65723716;8,260548561;13,74929317;maille;4;558;0,577327697
1006;07078;Davézieux;200072015;07;84;10,65723716;8,260548561;13,74929317;maille;39;558;0,577327697
1007;27174;Corneville-sur-Risle;200065787;27;28;11,83753703;9,419505788;14,87628821;maille;4;500;0,599163523
1007;27134;Cauverville-en-Roumois;200066405;27;28;11,83753703;9,419505788;14,87628821;maille;0;500;0,599163523
1007;76002;Alvimare;200010700;76;28;11,83753703;9,419505788;14,87628821;maille;0;500;0,599163523
1007;27006;Aizier;200066405;27;28;11,83753703;9,419505788;14,87628821;maille;1;500;0,599163523
1007;76110;Bois-Himont;247600620;76;28;11,83753703;9,419505788;14,87628821;maille;0;500;0,599163523
1007;76347;Hautot-le-Vatois;247600620;76;28;11,83753703;9,419505788;14,87628821;maille;0;500;0,599163523
1007;76092;Beuzevillette;200010700;76;28;11,83753703;9,419505788;14,87628821;maille;2;500;0,599163523
1007;76585;Saint-Gilles-de-Crétot;200010700;76;28;11,83753703;9,419505788;14,87628821;maille;0;500;0,599163523
1007;27385;Manneville-sur-Risle;200065787;27;28;11,83753703;9,419505788;14,87628821;maille;11;500;0,599163523
1007;76281;La Frénaye;200010700;76;28;11,83753703;9,419505788;14,87628821;maille;8;500;0,599163523
1007;27665;Trouville-la-Haule;200066405;27;28;11,83753703;9,419505788;14,87628821;maille;8;500;0,599163523
1007;76476;Port-Jérôme-sur-Seine;200010700;76;28;11,83753703;9,419505788;14,87628821;maille;45;500;0,599163523
1007;27110;Brestot;200065787;27;28;11,83753703;9,419505788;14,87628821;maille;0;500;0,599163523
1007;76718;Valliquerville;247600620;76;28;11,83753703;9,419505788;14,87628821;maille;37;500;0,599163523
1007;76041;Les Hauts-de-Caux;247600620;76;28;11,83753703;9,419505788;14,87628821;maille;5;500;0,599163523
1007;76384;Lillebonne;200010700;76;28;12,44359993;9,918269669;15,6119146;commune;263;500;0,599163523
1007;76471;Norville;200010700;76;28;11,83753703;9,419505788;14,87628821;maille;0;500;0,599163523
1007;76329;Gruchet-le-Valasse;200010700;76;28;11,83753703;9,419505788;14,87628821;maille;96;500;0,599163523
1007;76388;Lintot;200010700;76;28;11,83753703;9,419505788;14,87628821;maille;0;500;0,599163523
1007;76499;Petiville;200010700;76;28;11,83753703;9,419505788;14,87628821;maille;0;500;0,599163523
1007;27645;Tocqueville;200066405;27;28;11,83753703;9,419505788;14,87628821;maille;0;500;0,599163523
1007;27163;Colletot;200065787;27;28;11,83753703;9,419505788;14,87628821;maille;0;500;0,599163523
