id_zone;INSEE_C;LIBGEO;EPCI;DEP;REG;loypredm2;lwr.IPm2;upr.IPm2;TYPPRED;nbobs_com;nbobs_mail;R2_adj,,,,
1;64308;Lalonquette;200067239;64;75;8,215222178;7,023940076;9,608549433;maille;2;755;0,849258038
1;64239;Gerderest;200067296;64;75;8,215222178;7,023940076;9,608549433;maille;3;755;0,849258038
1;64514;Séby;200067239;64;75;8,215222178;7,023940076;9,608549433;maille;1;755;0,849258038
1;64524;Simacourbe;200067296;64;75;8,215222178;7,023940076;9,608549433;maille;1;755;0,849258038
1;64486;Saint-Jean-Poudge;200067239;64;75;8,215222178;7,023940076;9,608549433;maille;0;755;0,849258038
1;64153;Burosse-Mendousse;200067239;64;75;8,215222178;7,023940076;9,608549433;maille;0;755;0,849258038
1;64448;Poey-de-Lescar;200067254;64;75;8,215222178;7,023940076;9,608549433;maille;15;755;0,849258038
1;64523;Sévignacq;200067239;64;75;8,215222178;7,023940076;9,608549433;maille;4;755;0,849258038
1;64408;Mouhous;200067239;64;75;8,215222178;7,023940076;9,608549433;maille;3;755;0,849258038
1;64028;Anoye;200067296;64;75;8,215222178;7,023940076;9,608549433;maille;0;755;0,849258038
1;64347;Lonçon;200067239;64;75;8,215222178;7,023940076;9,608549433;maille;0;755;0,849258038
1;64195;Coublucq;200067239;64;75;8,215222178;7,023940076;9,608549433;maille;0;755;0,849258038
1;64232;Garlède-Mondebat;200067239;64;75;8,215222178;7,023940076;9,608549433;maille;1;755;0,849258038
1;64318;Larreule;200067239;64;75;8,215222178;7,023940076;9,608549433;maille;1;755;0,849258038
1;64307;Lalongue;200067296;64;75;8,215222178;7,023940076;9,608549433;maille;0;755;0,849258038
1;64089;Baleix;200067296;64;75;8,215222178;7,023940076;9,608549433;maille;0;755;0,849258038
1;64210;Escurès;200067296;64;75;8,215222178;7,023940076;9,608549433;maille;0;755;0,849258038
1;64385;Miossens-Lanusse;200067239;64;75;8,215222178;7,023940076;9,608549433;maille;0;755;0,849258038
1;64321;Lasclaveries;200067239;64;75;8,215222178;7,023940076;9,608549433;maille;6;755;0,849258038
1;64554;Viellenave-d'Arthez;200039204;64;75;8,215222178;7,023940076;9,608549433;maille;4;755;0,849258038
1;64374;Mazerolles;200067239;64;75;8,215222178;7,023940076;9,608549433;maille;19;755;0,849258038
1;64208;Escoubès;200067296;64;75;8,215222178;7,023940076;9,608549433;maille;3;755;0,849258038
1;64503;Samsons-Lion;200067296;64;75;8,215222178;7,023940076;9,608549433;maille;0;755;0,849258038
1;64142;Bougarber;200067254;64;75;8,215222178;7,023940076;9,608549433;maille;3;755;0,849258038
1;64548;Uzan;200067239;64;75;8,215222178;7,023940076;9,608549433;maille;1;755;0,849258038
1;64389;Monassut-Audiracq;200067296;64;75;8,215222178;7,023940076;9,608549433;maille;5;755;0,849258038
1;64456;Pouliacq;200067239;64;75;8,215222178;7,023940076;9,608549433;maille;0;755;0,849258038
1;64335;Lescar;200067254;64;75;10,95919778;9,372628243;12,81433691;commune;683;755;0,849258038
1;64380;Méracq;200067239;64;75;8,215222178;7,023940076;9,608549433;maille;0;755;0,849258038
1;64167;Carrère;200067239;64;75;8,215222178;7,023940076;9,608549433;maille;0;755;0,849258038
1;64337;Lespielle;200067296;64;75;8,215222178;7,023940076;9,608549433;maille;0;755;0,849258038
10;45280;Saint-Gondon;244500211;45;24;8,578581038;6,684726975;11,00898405;maille;9;582;0,646154989
10;45040;Bonny-sur-Loire;200068278;45;24;7,782079054;6,054751137;10,00218721;commune;125;582;0,646154989
10;18022;Barlieu;200069227;18;24;8,578581038;6,684726975;11,00898405;maille;25;582;0,646154989
10;45271;Saint-Brisson-sur-Loire;244500211;45;24;8,578581038;6,684726975;11,00898405;maille;32;582;0,646154989
10;45238;Ousson-sur-Loire;200068278;45;24;8,578581038;6,684726975;11,00898405;maille;7;582;0,646154989
10;45087;Châtillon-sur-Loire;200068278;45;24;8,005735002;6,222460207;10,30007277;commune;223;582;0,646154989
10;45184;Lion-en-Sullias;200070100;45;24;8,578581038;6,684726975;11,00898405;maille;7;582;0,646154989
10;18026;Belleville-sur-Loire;200069227;18;24;8,578581038;6,684726975;11,00898405;maille;32;582;0,646154989
10;45277;Saint-Florent;200070100;45;24;8,578581038;6,684726975;11,00898405;maille;3;582;0,646154989
10;18243;Santranges;200069227;18;24;8,578581038;6,684726975;11,00898405;maille;0;582;0,646154989
10;45227;Nevoy;244500211;45;24;8,578581038;6,684726975;11,00898405;maille;11;582;0,646154989
10;45254;Poilly-lez-Gien;244500211;45;24;8,578581038;6,684726975;11,00898405;maille;26;582;0,646154989
10;45291;Saint-Martin-sur-Ocre;244500211;45;24;8,578581038;6,684726975;11,00898405;maille;5;582;0,646154989
10;45029;Beaulieu-sur-Loire;200068278;45;24;8,578581038;6,684726975;11,00898405;maille;43;582;0,646154989
10;45096;Les Choux;244500211;45;24;8,578581038;6,684726975;11,00898405;maille;2;582;0,646154989
10;45016;Autry-le-Châtel;200068278;45;24;8,578581038;6,684726975;11,00898405;maille;11;582;0,646154989
10;45064;Cernoy-en-Berry;200068278;45;24;8,578581038;6,684726975;11,00898405;maille;4;582;0,646154989
10;18257;Sury-près-Léré;200069227;18;24;8,578581038;6,684726975;11,00898405;maille;1;582;0,646154989
10;45276;Saint-Firmin-sur-Loire;200068278;45;24;8,578581038;6,684726975;11,00898405;maille;16;582;0,646154989
100;77153;Dammartin-en-Goële;200055655;77;11;15,40239934;13,23983817;17,91818768;commune;1661;2093;0,843794072
100;77259;Longperrier;200055655;77;11;14,89295022;12,80398857;17,32272447;commune;432;2093;0,843794072
1000;01064;Briord;240100883;01;84;9,619862093;7,347650282;12,59474024;maille;35;591;0,700181766
1000;38247;Montalieu-Vercieu;200068542;38;84;9,961012317;7,62138911;13,01885587;commune;285;591;0,700181766
1000;01444;Villebois;240100883;01;84;9,619862093;7,347650282;12,59474024;maille;44;591;0,700181766
1000;01255;Montagnieu;240100883;01;84;9,619862093;7,347650282;12,59474024;maille;9;591;0,700181766
1000;38320;Porcieu-Amblagnieu;200068542;38;84;9,619862093;7,347650282;12,59474024;maille;61;591;0,700181766
1000;38297;Arandon-Passins;200068542;38;84;9,619862093;7,347650282;12,59474024;maille;48;591;0,700181766
1000;38139;Creys-Mépieu;200068542;38;84;9,619862093;7,347650282;12,59474024;maille;38;591;0,700181766
1000;38083;Charette;200068542;38;84;9,619862093;7,347650282;12,59474024;maille;2;591;0,700181766
1000;01396;Sault-Brénaz;240100883;01;84;9,619862093;7,347650282;12,59474024;maille;67;591;0,700181766
1000;38054;Bouvesse-Quirieu;200068542;38;84;9,619862093;7,347650282;12,59474024;maille;2;591;0,700181766
1001;26003;Aleyrac;242600492;26;84;9,231110395;7,174408114;11,87741174;maille;0;492;0,726372089
1001;26146;Grignan;200040681;26;84;9,191309385;7,091976916;11,91207603;commune;110;492;0,726372089
1001;26005;Allan;200040459;26;84;9,231110395;7,174408114;11,87741174;maille;45;492;0,726372089
1001;84053;Grillon;200040681;84;93;9,231110395;7,174408114;11,87741174;maille;86;492;0,726372089
1001;26348;Taulignan;200040681;26;84;8,868422937;6,822121603;11,52851414;commune;123;492;0,726372089
1001;26251;Portes-en-Valdaine;200040459;26;84;9,231110395;7,174408114;11,87741174;maille;20;492;0,726372089
1001;26121;Espeluche;200040459;26;84;9,231110395;7,174408114;11,87741174;maille;54;492;0,726372089
1001;26335;Salles-sous-Bois;200040681;26;84;9,231110395;7,174408114;11,87741174;maille;0;492;0,726372089
1001;26099;Colonzelle;200040681;26;84;9,231110395;7,174408114;11,87741174;maille;4;492;0,726372089
1001;26261;Réauville;200040681;26;84;9,231110395;7,174408114;11,87741174;maille;19;492;0,726372089
1001;26070;Chamaret;200040681;26;84;9,231110395;7,174408114;11,87741174;maille;31;492;0,726372089
1002;77131;Coulommiers;200090504;77;11;13,90769353;11,4917949;16,83148204;commune;2108;2214;0,830410981
1002;77206;Giremoutiers;200090504;77;11;13,39910903;11,10977546;16,16019365;maille;1;2214;0,830410981
1002;77013;Aulnoy;200090504;77;11;13,39910903;11,10977546;16,16019365;maille;4;2214;0,830410981
1002;77281;Mauperthuis;200090504;77;11;13,39910903;11,10977546;16,16019365;maille;3;2214;0,830410981
1002;77162;Doue;200072544;77;11;13,39910903;11,10977546;16,16019365;maille;29;2214;0,830410981
1002;77411;Saint-Germain-sous-Doue;200072544;77;11;13,39910903;11,10977546;16,16019365;maille;5;2214;0,830410981
1002;77400;Saint-Augustin;200090504;77;11;13,39910903;11,10977546;16,16019365;maille;32;2214;0,830410981
1002;77433;Beautheil-Saints;200090504;77;11;13,39910903;11,10977546;16,16019365;maille;32;2214;0,830410981
1002;77406;Saint-Denis-lès-Rebais;200072544;77;11;13,39910903;11,10977546;16,16019365;maille;0;2214;0,830410981
1003;69264;Villefranche-sur-Saône;200040590;69;84;10,91191263;8,422717016;14,13674912;commune;5850;6153;0,755533183
1003;01030;Beauregard;200042497;01;84;9,884731261;7,627100345;12,81062366;commune;109;6153;0,755533183
1003;69115;Limas;200040590;69;84;11,22380794;8,667934939;14,53331914;commune;194;6153;0,755533183
1004;08481;Villers-sur-Bar;200041630;08;44;7,617035452;6,001698863;9,667134325;maille;0;927;0,68572946
1004;08328;Nouzonville;200041630;08;44;7,367916834;5,810167195;9,343310898;commune;420;927;0,68572946
1004;08491;Vrigne aux Bois;200041630;08;44;8,103501743;6,384026584;10,28610073;commune;314;927;0,68572946
1004;08492;Vrigne-Meuse;200041630;08;44;7,617035452;6,001698863;9,667134325;maille;4;927;0,68572946
1004;08209;Hannogne-Saint-Martin;200041630;08;44;7,617035452;6,001698863;9,667134325;maille;1;927;0,68572946
1004;08237;Joigny-sur-Meuse;200067759;08;44;7,617035452;6,001698863;9,667134325;maille;10;927;0,68572946
1004;08316;Neufmanil;200041630;08;44;7,617035452;6,001698863;9,667134325;maille;43;927;0,68572946
1004;08488;Vivier-au-Court;200041630;08;44;7,617035452;6,001698863;9,667134325;maille;70;927;0,68572946
1004;08448;Thilay;200067759;08;44;7,617035452;6,001698863;9,667134325;maille;7;927;0,68572946
1004;08188;Gespunsart;200041630;08;44;7,617035452;6,001698863;9,667134325;maille;14;927;0,68572946
1004;08377;Saint-Aignan;200041630;08;44;7,617035452;6,001698863;9,667134325;maille;6;927;0,68572946
1004;08218;Les Hautes-Rivières;200067759;08;44;7,617035452;6,001698863;9,667134325;maille;38;927;0,68572946
1005;67545;Witternheim;200067924;67;44;10,50362901;8,502447127;12,97581988;maille;9;785;0,77718526
1005;67246;Kogenheim;200067924;67;44;10,50362901;8,502447127;12,97581988;maille;31;785;0,77718526
1005;67115;Ebersheim;246700967;67;44;11,2983183;9,153338394;13,94594966;commune;176;785;0,77718526
1005;67196;Hilsenheim;200030526;67;44;10,49714284;8,496037961;12,96957575;commune;120;785;0,77718526
1005;67090;Diebolsheim;200067924;67;44;10,50362901;8,502447127;12,97581988;maille;6;785;0,77718526
1005;67453;Schœnau;200030526;67;44;10,50362901;8,502447127;12,97581988;maille;2;785;0,77718526
1005;67019;Baldenheim;246700967;67;44;10,50362901;8,502447127;12,97581988;maille;56;785;0,77718526
1005;67011;Artolsheim;200030526;67;44;10,50362901;8,502447127;12,97581988;maille;36;785;0,77718526
1005;67464;Sermersheim;200067924;67;44;10,50362901;8,502447127;12,97581988;maille;11;785;0,77718526
1005;67216;Huttenheim;200067924;67;44;10,96945177;8,879612008;13,55114076;commune;110;785;0,77718526
1005;67486;Sundhouse;200030526;67;44;10,50362901;8,502447127;12,97581988;maille;94;785;0,77718526
1005;67056;Bootzheim;200030526;67;44;10,50362901;8,502447127;12,97581988;maille;15;785;0,77718526
1005;67311;Muttersholtz;246700967;67;44;10,50362901;8,502447127;12,97581988;maille;74;785;0,77718526
1005;67547;Wittisheim;200030526;67;44;10,50362901;8,502447127;12,97581988;maille;45;785;0,77718526
1006;59553;Santes;200093201;59;32;12,46579721;10,50115515;14,79800058;maille;86;1403;0,812335557
1006;59286;Haubourdin;200093201;59;32;12,48615297;10,52845398;14,80787361;commune;1281;1403;0,812335557
1006;59316;Houplin-Ancoisne;200093201;59;32;12,46579721;10,50115515;14,79800058;maille;36;1403;0,812335557
1007;47019;Bajamont;200096956;47;75;8,645146543;6,90324464;10,82658411;maille;22;787;0,745372352
1007;47138;Laroque-Timbaut;200023307;47;75;8,645146543;6,90324464;10,82658411;maille;76;787;0,745372352
1007;47075;La Croix-Blanche;200023307;47;75;8,645146543;6,90324464;10,82658411;maille;11;787;0,745372352
1007;47255;Saint-Martin-de-Beauville;200096956;47;75;8,645146543;6,90324464;10,82658411;maille;1;787;0,745372352
1007;47252;Sainte-Livrade-sur-Lot;200023307;47;75;7,694403001;6,144750336;9,634864608;commune;437;787;0,745372352
1007;47062;Cauzac;200096956;47;75;8,645146543;6,90324464;10,82658411;maille;2;787;0,745372352
1007;47105;Frespech;200068930;47;75;8,645146543;6,90324464;10,82658411;maille;2;787;0,745372352
1007;47006;Allez-et-Cazeneuve;200023307;47;75;8,645146543;6,90324464;10,82658411;maille;6;787;0,745372352
1007;47215;Pujols;200023307;47;75;8,645146543;6,90324464;10,82658411;maille;55;787;0,745372352
1007;47237;Sainte-Colombe-de-Villeneuve;200023307;47;75;8,645146543;6,90324464;10,82658411;maille;2;787;0,745372352
1007;47117;Hautefage-la-Tour;200023307;47;75;8,645146543;6,90324464;10,82658411;maille;15;787;0,745372352
1007;47017;Auradou;200068930;47;75;8,645146543;6,90324464;10,82658411;maille;1;787;0,745372352
1007;47209;Pont-du-Casse;200096956;47;75;8,645146543;6,90324464;10,82658411;maille;90;787;0,745372352
1007;47161;Massels;200068930;47;75;8,645146543;6,90324464;10,82658411;maille;3;787;0,745372352
1007;47100;Foulayronnes;200096956;47;75;8,645146543;6,90324464;10,82658411;maille;64;787;0,745372352
1008;01290;Pérouges;240100883;01;84;11,78801309;9,604085095;14,468557;maille;33;1233;0,822632679
1008;01260;Le Montellier;240100883;01;84;11,78801309;9,604085095;14,468557;maille;1;1233;0,822632679
1008;01325;Rignieux-le-Franc;240100883;01;84;11,78801309;9,604085095;14,468557;maille;12;1233;0,822632679
1008;01156;Faramans;240100883;01;84;11,78801309;9,604085095;14,468557;maille;7;1233;0,822632679
1008;01349;Saint-Éloi;240100883;01;84;11,78801309;9,604085095;14,468557;maille;3;1233;0,822632679
1008;01262;Montluel;240100610;01;84;12,32779433;10,06406203;15,10071306;commune;1068;1233;0,822632679
1008;01045;Birieux;200069193;01;84;11,78801309;9,604085095;14,468557;maille;14;1233;0,822632679
1008;01049;La Boisse;240100610;01;84;11,78801309;9,604085095;14,468557;maille;81;1233;0,822632679
1008;01276;Niévroz;240100610;01;84;11,78801309;9,604085095;14,468557;maille;14;1233;0,822632679
1009;47111;Granges-sur-Lot;200068922;47;75;8,199872659;6,686830683;10,05527354;maille;3;1832;0,708583768
1009;47112;Grateloup-Saint-Gayrand;200030674;47;75;8,199872659;6,686830683;10,05527354;maille;5;1832;0,708583768
1009;47150;Longueville;200030674;47;75;8,199872659;6,686830683;10,05527354;maille;9;1832;0,708583768
1009;47232;Saint-Barthélemy-d'Agenais;200030674;47;75;8,199872659;6,686830683;10,05527354;maille;6;1832;0,708583768
1009;47316;Varès;200030674;47;75;8,199872659;6,686830683;10,05527354;maille;0;1832;0,708583768
1009;47189;Montignac-Toupinerie;244700464;47;75;8,199872659;6,686830683;10,05527354;maille;0;1832;0,708583768
1009;47306;Le Temple-sur-Lot;244701405;47;75;8,199872659;6,686830683;10,05527354;maille;31;1832;0,708583768
1009;47054;Castelmoron-sur-Lot;244701405;47;75;7,945594796;6,479884926;9,742839168;commune;120;1832;0,708583768
1009;47190;Montpezat;200068922;47;75;8,199872659;6,686830683;10,05527354;maille;23;1832;0,708583768
1009;47127;Lafitte-sur-Lot;200030674;47;75;8,199872659;6,686830683;10,05527354;maille;12;1832;0,708583768
1009;47310;Tonneins;200030674;47;75;8,700003042;7,09494603;10,66816472;commune;1042;1832;0,708583768
1009;47265;Saint-Pastour;244701405;47;75;8,199872659;6,686830683;10,05527354;maille;15;1832;0,708583768
1009;47136;Laperche;244700464;47;75;8,199872659;6,686830683;10,05527354;maille;0;1832;0,708583768
1009;47061;Caumont-sur-Garonne;200030674;47;75;8,199872659;6,686830683;10,05527354;maille;12;1832;0,708583768
1009;47239;Saint-Étienne-de-Fougères;200023307;47;75;8,199872659;6,686830683;10,05527354;maille;4;1832;0,708583768
1009;47118;Hautesvignes;244701405;47;75;8,199872659;6,686830683;10,05527354;maille;0;1832;0,708583768
1009;47094;Fauguerolles;200030674;47;75;8,199872659;6,686830683;10,05527354;maille;6;1832;0,708583768
1009;47276;Saint-Sardos;200068922;47;75;8,199872659;6,686830683;10,05527354;maille;2;1832;0,708583768
1009;47065;Clairac;200030674;47;75;8,424727976;6,871663212;10,32880095;commune;208;1832;0,708583768
1009;47095;Fauillet;200030674;47;75;8,199872659;6,686830683;10,05527354;maille;19;1832;0,708583768
1009;47110;Gontaud-de-Nogaret;200030674;47;75;8,199872659;6,686830683;10,05527354;maille;92;1832;0,708583768
1009;47206;Pinel-Hauterive;244701405;47;75;8,199872659;6,686830683;10,05527354;maille;0;1832;0,708583768
1009;47135;Laparade;244701405;47;75;8,199872659;6,686830683;10,05527354;maille;18;1832;0,708583768
1009;47122;Labretonie;244701405;47;75;8,199872659;6,686830683;10,05527354;maille;0;1832;0,708583768
1009;47298;Sénestis;200030674;47;75;8,199872659;6,686830683;10,05527354;maille;1;1832;0,708583768
1009;47313;Tourtrès;244701405;47;75;8,199872659;6,686830683;10,05527354;maille;0;1832;0,708583768
1009;47049;Casseneuil;200023307;47;75;8,204189939;6,686928566;10,0657173;commune;204;1832;0,708583768
101;70278;Grattery;200041879;70;27;9,363072035;7,502757253;11,68465338;maille;0;4765;0,76104024
101;70550;Vesoul;247000011;70;27;9,585046479;7,681108794;11,96091846;commune;4353;4765;0,76104024
101;70378;Navenne;247000011;70;27;9,352900142;7,49342616;11,6737977;commune;109;4765;0,76104024
101;70019;Andelarre;247000011;70;27;9,363072035;7,502757253;11,68465338;maille;4;4765;0,76104024
101;70363;Montigny-lès-Vesoul;247000011;70;27;9,363072035;7,502757253;11,68465338;maille;31;4765;0,76104024
101;70162;Colombe-lès-Vesoul;200041861;70;27;9,363072035;7,502757253;11,68465338;maille;7;4765;0,76104024
101;70136;Charmoille;247000011;70;27;9,363072035;7,502757253;11,68465338;maille;36;4765;0,76104024
101;70179;Coulevon;247000011;70;27;9,363072035;7,502757253;11,68465338;maille;5;4765;0,76104024
101;70428;Pusey;247000011;70;27;9,363072035;7,502757253;11,68465338;maille;76;4765;0,76104024
101;70433;Quincey;247000011;70;27;9,363072035;7,502757253;11,68465338;maille;46;4765;0,76104024
101;70261;Frotey-lès-Vesoul;247000011;70;27;9,363072035;7,502757253;11,68465338;maille;47;4765;0,76104024
101;70358;Montcey;247000011;70;27;9,363072035;7,502757253;11,68465338;maille;9;4765;0,76104024
101;70166;Comberjon;247000011;70;27;9,363072035;7,502757253;11,68465338;maille;0;4765;0,76104024
101;70559;Villeparois;247000011;70;27;9,363072035;7,502757253;11,68465338;maille;1;4765;0,76104024
101;70517;Vallerois-Lorioz;200041853;70;27;9,363072035;7,502757253;11,68465338;maille;1;4765;0,76104024
101;70532;Vellefaux;200041853;70;27;9,363072035;7,502757253;11,68465338;maille;19;4765;0,76104024
101;70134;Chariez;247000011;70;27;9,363072035;7,502757253;11,68465338;maille;4;4765;0,76104024
101;70020;Andelarrot;247000011;70;27;9,363072035;7,502757253;11,68465338;maille;1;4765;0,76104024
101;70429;Pusy-et-Épenoux;247000011;70;27;9,363072035;7,502757253;11,68465338;maille;1;4765;0,76104024
101;70563;Villers-le-Sec;200041861;70;27;9,363072035;7,502757253;11,68465338;maille;15;4765;0,76104024
1010;79074;La Chapelle-Pouilloux;200069755;79;75;7,383330543;5,931119416;9,191109819;maille;0;636;0,801406548
1010;16381;Theil-Rabier;200043016;16;75;7,383330543;5,931119416;9,191109819;maille;0;636;0,801406548
1010;16189;Londigny;200043016;16;75;7,383330543;5,931119416;9,191109819;maille;1;636;0,801406548
1010;86211;Romagne;200070035;86;75;7,383330543;5,931119416;9,191109819;maille;6;636;0,801406548
1010;86293;Vivonne;200043628;86;75;8,556631092;6,889413023;10,62731112;commune;365;636;0,801406548
1010;79136;Alloinay;200069755;79;75;7,383330543;5,931119416;9,191109819;maille;3;636;0,801406548
1010;86242;Saint-Romain;200070035;86;75;7,383330543;5,931119416;9,191109819;maille;2;636;0,801406548
1010;16197;La Magdeleine;200043016;16;75;7,383330543;5,931119416;9,191109819;maille;0;636;0,801406548
1010;79164;Maisonnay;200069755;79;75;7,383330543;5,931119416;9,191109819;maille;2;636;0,801406548
1010;79140;Valdelaume;200069755;79;75;7,383330543;5,931119416;9,191109819;maille;1;636;0,801406548
1010;79150;Limalonges;200069755;79;75;7,383330543;5,931119416;9,191109819;maille;2;636;0,801406548
1010;79018;Aubigné;200069755;79;75;7,383330543;5,931119416;9,191109819;maille;1;636;0,801406548
1010;79349;Villemain;200069755;79;75;7,383330543;5,931119416;9,191109819;maille;0;636;0,801406548
1010;79084;Chenay;200069755;79;75;7,383330543;5,931119416;9,191109819;maille;1;636;0,801406548
1010;16002;Les Adjots;200043016;16;75;7,383330543;5,931119416;9,191109819;maille;2;636;0,801406548
1010;79153;Loubigné;200069755;79;75;7,383330543;5,931119416;9,191109819;maille;0;636;0,801406548
1010;79177;Messé;200069755;79;75;7,383330543;5,931119416;9,191109819;maille;0;636;0,801406548
1010;79230;Rom;200069755;79;75;7,383330543;5,931119416;9,191109819;maille;1;636;0,801406548
1010;79152;Lorigné;200069755;79;75;7,383330543;5,931119416;9,191109819;maille;0;636;0,801406548
1010;79301;Saint-Vincent-la-Châtre;200069755;79;75;7,383330543;5,931119416;9,191109819;maille;0;636;0,801406548
1010;86068;Chaunay;200070035;86;75;7,383330543;5,931119416;9,191109819;maille;48;636;0,801406548
1010;86055;La Chapelle-Bâton;200070035;86;75;7,383330543;5,931119416;9,191109819;maille;0;636;0,801406548
1010;17477;Villiers-Couture;200041689;17;75;7,383330543;5,931119416;9,191109819;maille;0;636;0,801406548
1010;16413;Villiers-le-Roux;200043016;16;75;7,383330543;5,931119416;9,191109819;maille;0;636;0,801406548
1010;86189;Payroux;200070035;86;75;7,383330543;5,931119416;9,191109819;maille;7;636;0,801406548
1010;16253;Paizay-Naudouin-Embourie;200043016;16;75;7,383330543;5,931119416;9,191109819;maille;0;636;0,801406548
1010;86234;Saint-Martin-l'Ars;200070043;86;75;7,383330543;5,931119416;9,191109819;maille;8;636;0,801406548
1010;86039;Brux;200070035;86;75;7,383330543;5,931119416;9,191109819;maille;2;636;0,801406548
1010;79154;Loubillé;200069755;79;75;7,383330543;5,931119416;9,191109819;maille;3;636;0,801406548
1010;86082;Valence-en-Poitou;200070035;86;75;7,391289063;5,911832424;9,240984876;commune;178;636;0,801406548
1010;79336;Vançais;200069755;79;75;7,383330543;5,931119416;9,191109819;maille;0;636;0,801406548
1010;79060;Caunay;200069755;79;75;7,383330543;5,931119416;9,191109819;maille;0;636;0,801406548
1010;79180;Montalembert;200069755;79;75;7,383330543;5,931119416;9,191109819;maille;0;636;0,801406548
1010;79212;Pliboux;200069755;79;75;7,383330543;5,931119416;9,191109819;maille;0;636;0,801406548
1010;79297;Sainte-Soline;200069755;79;75;7,383330543;5,931119416;9,191109819;maille;3;636;0,801406548
1010;79243;Saint-Coutant;200069755;79;75;7,383330543;5,931119416;9,191109819;maille;0;636;0,801406548
1010;79175;Melleran;200069755;79;75;7,383330543;5,931119416;9,191109819;maille;0;636;0,801406548
1011;68067;Courtavon;200066041;68;44;9,812876903;7,603158006;12,66481021;maille;37;501;0,766452368
1011;68074;Durlinsdorf;200066041;68;44;9,812876903;7,603158006;12,66481021;maille;33;501;0,766452368
1011;68240;Illtal;200066041;68;44;9,812876903;7,603158006;12,66481021;maille;26;501;0,766452368
1011;68138;Hirsingue;200066041;68;44;10,41077457;8,064608609;13,43949005;commune;200;501;0,766452368
1011;68033;Bettendorf;200066041;68;44;9,812876903;7,603158006;12,66481021;maille;17;501;0,766452368
1011;68288;Ruederbach;200066041;68;44;9,812876903;7,603158006;12,66481021;maille;16;501;0,766452368
1011;68025;Bendorf;200066041;68;44;9,812876903;7,603158006;12,66481021;maille;4;501;0,766452368
1011;68087;Feldbach;200066041;68;44;9,812876903;7,603158006;12,66481021;maille;25;501;0,766452368
1011;68176;Largitzen;200066033;68;44;9,812876903;7,603158006;12,66481021;maille;17;501;0,766452368
1011;68039;Bisel;200066041;68;44;9,812876903;7,603158006;12,66481021;maille;16;501;0,766452368
1011;68212;Mœrnach;200066041;68;44;9,812876903;7,603158006;12,66481021;maille;9;501;0,766452368
1011;68373;Winkel;200066041;68;44;9,812876903;7,603158006;12,66481021;maille;15;501;0,766452368
1011;68128;Heimersdorf;200066041;68;44;9,812876903;7,603158006;12,66481021;maille;16;501;0,766452368
1011;68181;Levoncourt;200066041;68;44;9,812876903;7,603158006;12,66481021;maille;2;501;0,766452368
1011;68186;Ligsdorf;200066041;68;44;9,812876903;7,603158006;12,66481021;maille;12;501;0,766452368
1011;68257;Pfetterhouse;200066033;68;44;9,812876903;7,603158006;12,66481021;maille;56;501;0,766452368
1012;60024;Arsy;246000897;60;32;11,52666837;9,546348801;13,9177906;maille;36;585;0,816667705
1012;60563;Sacy-le-Petit;246000921;60;32;11,52666837;9,546348801;13,9177906;maille;16;585;0,816667705
1012;60402;Le Meux;200067965;60;32;11,08376399;9,177486414;13,38599902;commune;103;585;0,816667705
1012;60318;Houdancourt;246000897;60;32;11,52666837;9,546348801;13,9177906;maille;17;585;0,816667705
1012;60152;Choisy-la-Victoire;246000897;60;32;11,52666837;9,546348801;13,9177906;maille;21;585;0,816667705
1012;60441;Moyvillers;246000897;60;32;11,52666837;9,546348801;13,9177906;maille;19;585;0,816667705
1012;60125;Canly;246000897;60;32;11,52666837;9,546348801;13,9177906;maille;35;585;0,816667705
1012;60541;Roberval;246000921;60;32;11,52666837;9,546348801;13,9177906;maille;2;585;0,816667705
1012;60078;Blincourt;246000897;60;32;11,52666837;9,546348801;13,9177906;maille;17;585;0,816667705
1012;60531;Remy;246000897;60;32;11,52666837;9,546348801;13,9177906;maille;79;585;0,816667705
1012;60369;Longueil-Sainte-Marie;246000897;60;32;11,52666837;9,546348801;13,9177906;maille;29;585;0,816667705
1012;60540;Rivecourt;246000897;60;32;11,52666837;9,546348801;13,9177906;maille;9;585;0,816667705
1012;60149;Chevrières;246000897;60;32;11,52666837;9,546348801;13,9177906;maille;25;585;0,816667705
1012;60508;Pontpoint;246000921;60;32;12,32651131;10,20613129;14,88741196;commune;175;585;0,816667705
1012;60254;Francières;246000897;60;32;11,52666837;9,546348801;13,9177906;maille;2;585;0,816667705
1013;45284;Saint-Jean-de-Braye;244500468;45;24;11,73146855;10,23538919;13,44622581;commune;2975;2977;0,880215
1013;45100;Combleux;244500468;45;24;11,60961969;9,853995874;13,67803185;maille;2;2977;0,880215
1014;42106;Grézolles;244200614;42;84;7,231998253;5,55576295;9,413972338;maille;13;531;0,67639398
1014;63066;Celles-sur-Durolle;200070712;63;84;7,231998253;5,55576295;9,413972338;maille;30;531;0,67639398
1014;63072;Chabreloche;200070712;63;84;7,231998253;5,55576295;9,413972338;maille;52;531;0,67639398
1014;63016;Augerolles;200070712;63;84;7,231998253;5,55576295;9,413972338;maille;12;531;0,67639398
1014;42248;Saint-Just-en-Chevalet;244200820;42;84;7,231998253;5,55576295;9,413972338;maille;85;531;0,67639398
1014;42276;Saint-Priest-la-Prugne;244200820;42;84;7,231998253;5,55576295;9,413972338;maille;4;531;0,67639398
